Estimated Overall Performance
-------------------------------
Samples/s:                                     5897.5
Compute Samples/s:                             5897.5
Transmission Samples/s:                        5899.7
Active PEs:                                    79%
Compute Utilization:                           71%
+-------------------------------------------------------------------------------------------+-------------+-------------------+------------------------+------------+---------------------+
| Kernel Name                                                                               | Samples/s   | Compute Samples/s | Transmission Samples/s | Active PEs | Compute Utilization |
| add140.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add71.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add7.compute_core.add                                                                     |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add108.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add136                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add95.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add178.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add125                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 40% |
| add48.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add22.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add122                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add14.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add98.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add178                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add176                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add11.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add40.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add126.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add84                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add88                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add67.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add79                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add175                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add33.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add77                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add66.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add7.compute_core                                                                         |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add170.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add9.compute_core.add                                                                     |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add184                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add38.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add107.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add87.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add72                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add166.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add62.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add37                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add86.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add73.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add153.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add193.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add165                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add64.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add180.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add23.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add167.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add174                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add61                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add70.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add84.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add13.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add186.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add6.compute_core.add                                                                     |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add183.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add54.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add181.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add1                                                                                      |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add120.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add135.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add182                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add114                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add55.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add189.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add94.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add155.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add78.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add85.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add63                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add130.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add13.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add118.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add46.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add59                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add109.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add44                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 40% |
| add68.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add151.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add47                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 40% |
| add25.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add39.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add5.compute_core.add                                                                     |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add113.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add123.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add164.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add122.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add145                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add8.compute_core                                                                         |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add109.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add27.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add157.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add46.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add104.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add29.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add35.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add86                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add123                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add46                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add10.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add6                                                                                      |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add195.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add154.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add14                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add71.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add94                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 31% |
| add171.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add102.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add23                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 40% |
| add146.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add43.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add169.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add24.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add71                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add187.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add190                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add135.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add137.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add156                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add19                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 40% |
| add19.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add105.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add77.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add176.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add75.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add107                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add85.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add163                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add100                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add15.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add109                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add154.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add52.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add134.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add168.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add158.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add120.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add193                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add27                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add88.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add66.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add17.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add45.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add78.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add62                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add68                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add60.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add56.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add29.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add118                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add111                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add133                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add179                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 31% |
| add138                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add32                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add191.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add15                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add53.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add74                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add155.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add48.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add141.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add172                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add21.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add100.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add84.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add128.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add45.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add134                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add143                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add152.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add115.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add94.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add149                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add72.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add170                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add102                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add81                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add61.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add138.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add181                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add5                                                                                      |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add11                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add58.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add105.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add131.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add92                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add20.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add69.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add148                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add42.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add1.compute_core                                                                         |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add190.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add143.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add137                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add21                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 40% |
| add150                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add139                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add80.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add20.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add74.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add59.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add122.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add162                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add196.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add114.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add121.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add36.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add89                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add75.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add102.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add41.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add128.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add49                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add159.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add57                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add124.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add158.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add4.compute_core.add                                                                     |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add25.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add82                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add83.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add28.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add124                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add110.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add58.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add95.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add143.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add115                                                                                    |     12030.1 |           12030.1 |                25738.9 |          8 |                 34% |
| add51.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add160.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add19.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add32.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add130.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add131.compute_core.add                                                                   |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add33                                                                                     |     12030.1 |           12030.1 |                25738.9 |          8 |                 43% |
| add99.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add97.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add139.compute_core                                                                       |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add57.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add59.compute_core                                                                        |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
| add61.compute_core.add                                                                    |     12030.1 |           12030.1 |                25939.9 |          2 |                 49% |
